X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
1419|L	27.5265073913919	25.0014605005937	24.7479731732913	28.6271651356522	25.4611564112606	22.8683050157697
1420|L	NA	NA	24.4426138806104	NA	19.4333008427869	21.5463940882027
1421|L	26.3298400710442	24.6958409963573	25.4555638977625	24.9131077306727	24.567782913664	23.916400217594
1422|L	24.9506664716581	NA	NA	24.9934974678982	NA	NA
1423|L	24.9506664716581	NA	NA	24.9934974678982	NA	18.5836753922161
1424|L	20.4409491987324	NA	NA	18.675762448103	NA	NA
1425|L	NA	21.2189128619407	NA	NA	21.483987755073	NA
1426|L	NA	22.2310729515542	NA	21.950712602088	21.7518326021667	NA
1427|L	NA	NA	NA	NA	20.6667768706027	NA
1428|L	NA	23.8713606709866	NA	NA	NA	20.3065133078259
1429|L	NA	22.0458001618828	NA	NA	NA	NA
1433|L	23.5046898199891	20.4084954505026	NA	24.0447011165696	NA	20.3563825220878
1434|L	NA	21.3433146925868	NA	21.44371097955	19.6562172464512	NA
1438|L	NA	25.1964780861648	NA	22.9750455331082	22.0923274717976	NA
1439|L	NA	20.4285005853481	NA	NA	22.3018440111791	NA
1445|L	NA	24.3834028947457	20.1699290710473	NA	22.3477875900915	21.750348256556
1446|L	NA	19.9616364158186	26.2388767834897	NA	NA	NA
1447|L	23.5901467276767	24.3191634638673	22.4104447574416	23.6895139667496	24.5247952172446	22.8214232279129
1449|L	NA	22.1815027406192	NA	NA	20.8388706915816	NA
1450|L	NA	22.0540503744808	NA	NA	16.5554068713257	NA
1451|L	NA	20.1481926611478	NA	19.3863007062792	20.8427702304528	NA
